"logger","datetime","temperature","conductivity"
"20946485",2021-05-20 08:00:00,18.236,"0.0"
"20946485",2021-05-20 08:15:00,18.426,"0.0"
"20946485",2021-05-20 08:30:00,18.711,"0.0"
"20946485",2021-05-20 08:45:00,19.092,"0.0"
"20946485",2021-05-20 09:00:00,19.662,"0.0"
"20946485",2021-05-20 09:15:00,20.329,"0.0"
"20946485",2021-05-20 09:30:00,21.569,"0.0"
"20946485",2021-05-20 09:45:00,23.196,"0.0"
"20946485",2021-05-20 10:00:00,24.062,"0.0"
"20946485",2021-05-20 10:15:00,24.835,"0.0"
"20946485",2021-05-20 10:30:00,24.931,"0.0"
"20946485",2021-05-20 10:45:00,24.545,"0.0"
"20946485",2021-05-20 11:00:00,23.869,"0.0"
"20946485",2021-05-20 11:15:00,23.581,"0.0"
"20946485",2021-05-20 11:30:00,23.196,"0.0"
"20946485",2021-05-20 11:45:00,22.717,"0.0"
"20946485",2021-05-20 12:00:00,22.333,"0.0"
"20946485",2021-05-20 12:15:00,22.429,"0.0"
"20946485",2021-05-20 12:30:00,22.717,"0.0"
"20946485",2021-05-20 12:45:00,22.908,"0.0"
"20946485",2021-05-20 13:00:00,23.1,"0.0"
"20946485",2021-05-20 13:15:00,23.388,"0.0"
"20946485",2021-05-20 13:30:00,23.292,"0.0"
"20946485",2021-05-20 13:45:00,22.908,"0.0"
"20946485",2021-05-20 14:00:00,22.621,"0.0"
"20946485",2021-05-20 14:15:00,22.238,"0.0"
"20946485",2021-05-20 14:30:00,21.664,"0.0"
"20946485",2021-05-20 14:45:00,21.282,"0.0"
"20946485",2021-05-20 15:00:00,21.091,"0.0"
"20946485",2021-05-20 15:15:00,23.292,"0.0"
"20946485",2021-05-20 15:30:00,16.713,"115,734.1"
"20946485",2021-05-20 15:45:00,15.951,"104,711.8"
"20946485",2021-05-20 16:00:00,15.951,"99,200.7"
"20946485",2021-05-20 16:15:00,15.951,"99,200.7"
"20946485",2021-05-20 16:30:00,15.855,"99,200.7"
"20946485",2021-05-20 16:45:00,15.855,"99,200.7"
"20946485",2021-05-20 17:00:00,15.855,"99,200.7"
"20946485",2021-05-20 17:15:00,15.855,"99,200.7"
"20946485",2021-05-20 17:30:00,15.855,"99,200.7"
"20946485",2021-05-20 17:45:00,15.951,"99,200.7"
"20946485",2021-05-20 18:00:00,15.855,"99,200.7"
"20946485",2021-05-20 18:15:00,15.855,"99,200.7"
"20946485",2021-05-20 18:30:00,15.951,"99,200.7"
"20946485",2021-05-20 18:45:00,15.951,"99,200.7"
"20946485",2021-05-20 19:00:00,15.855,"99,200.7"
"20946485",2021-05-20 19:15:00,15.855,"99,200.7"
"20946485",2021-05-20 19:30:00,15.76,"99,200.7"
"20946485",2021-05-20 19:45:00,15.76,"99,200.7"
"20946485",2021-05-20 20:00:00,15.664,"99,200.7"
"20946485",2021-05-20 20:15:00,15.569,"99,200.7"
"20946485",2021-05-20 20:30:00,15.473,"99,200.7"
"20946485",2021-05-20 20:45:00,15.378,"99,200.7"
"20946485",2021-05-20 21:00:00,15.282,"99,200.7"
"20946485",2021-05-20 21:15:00,15.187,"99,200.7"
"20946485",2021-05-20 21:30:00,15.091,"93,689.5"
"20946485",2021-05-20 21:45:00,15.091,"93,689.5"
"20946485",2021-05-20 22:00:00,14.996,"93,689.5"
"20946485",2021-05-20 22:15:00,14.996,"93,689.5"
"20946485",2021-05-20 22:30:00,14.9,"93,689.5"
"20946485",2021-05-20 22:45:00,14.9,"93,689.5"
"20946485",2021-05-20 23:00:00,14.9,"93,689.5"
"20946485",2021-05-20 23:15:00,14.9,"93,689.5"
"20946485",2021-05-20 23:30:00,14.804,"93,689.5"
"20946485",2021-05-20 23:45:00,14.804,"93,689.5"
"20946485",2021-05-21 00:00:00,14.804,"93,689.5"
"20946485",2021-05-21 00:15:00,14.804,"93,689.5"
"20946485",2021-05-21 00:30:00,14.804,"93,689.5"
"20946485",2021-05-21 00:45:00,14.9,"93,689.5"
"20946485",2021-05-21 01:00:00,14.9,"93,689.5"
"20946485",2021-05-21 01:15:00,14.9,"93,689.5"
"20946485",2021-05-21 01:30:00,14.996,"93,689.5"
"20946485",2021-05-21 01:45:00,14.996,"93,689.5"
"20946485",2021-05-21 02:00:00,14.996,"93,689.5"
"20946485",2021-05-21 02:15:00,14.996,"93,689.5"
"20946485",2021-05-21 02:30:00,14.996,"93,689.5"
"20946485",2021-05-21 02:45:00,14.996,"93,689.5"
"20946485",2021-05-21 03:00:00,14.9,"93,689.5"
"20946485",2021-05-21 03:15:00,14.9,"93,689.5"
"20946485",2021-05-21 03:30:00,14.804,"93,689.5"
"20946485",2021-05-21 03:45:00,14.804,"93,689.5"
"20946485",2021-05-21 04:00:00,14.709,"93,689.5"
"20946485",2021-05-21 04:15:00,14.709,"93,689.5"
"20946485",2021-05-21 04:30:00,14.709,"93,689.5"
"20946485",2021-05-21 04:45:00,14.709,"93,689.5"
"20946485",2021-05-21 05:00:00,14.804,"93,689.5"
"20946485",2021-05-21 05:15:00,14.804,"93,689.5"
"20946485",2021-05-21 05:30:00,14.804,"93,689.5"
"20946485",2021-05-21 05:45:00,14.804,"93,689.5"
"20946485",2021-05-21 06:00:00,14.804,"93,689.5"
"20946485",2021-05-21 06:15:00,14.804,"93,689.5"
"20946485",2021-05-21 06:30:00,14.804,"93,689.5"
"20946485",2021-05-21 06:45:00,14.804,"93,689.5"
"20946485",2021-05-21 07:00:00,14.804,"93,689.5"
"20946485",2021-05-21 07:15:00,14.804,"93,689.5"
"20946485",2021-05-21 07:30:00,14.9,"93,689.5"
"20946485",2021-05-21 07:45:00,14.9,"93,689.5"
"20946485",2021-05-21 08:00:00,14.9,"93,689.5"
"20946485",2021-05-21 08:15:00,14.996,"93,689.5"
"20946485",2021-05-21 08:30:00,15.091,"93,689.5"
"20946485",2021-05-21 08:45:00,15.187,"93,689.5"
"20946485",2021-05-21 09:00:00,15.282,"93,689.5"
"20946485",2021-05-21 09:15:00,15.473,"93,689.5"
"20946485",2021-05-21 09:30:00,15.569,"93,689.5"
"20946485",2021-05-21 09:45:00,15.855,"93,689.5"
"20946485",2021-05-21 10:00:00,16.046,"93,689.5"
"20946485",2021-05-21 10:15:00,16.237,"93,689.5"
"20946485",2021-05-21 10:30:00,16.523,"93,689.5"
"20946485",2021-05-21 10:45:00,16.903,"99,200.7"
"20946485",2021-05-21 11:00:00,16.808,"99,200.7"
"20946485",2021-05-21 11:15:00,17.094,"99,200.7"
"20946485",2021-05-21 11:30:00,17.189,"99,200.7"
"20946485",2021-05-21 11:45:00,17.379,"99,200.7"
"20946485",2021-05-21 12:00:00,17.76,"99,200.7"
"20946485",2021-05-21 12:15:00,17.95,"99,200.7"
"20946485",2021-05-21 12:30:00,18.045,"99,200.7"
"20946485",2021-05-21 12:45:00,18.331,"99,200.7"
"20946485",2021-05-21 13:00:00,18.521,"99,200.7"
"20946485",2021-05-21 13:15:00,18.806,"99,200.7"
"20946485",2021-05-21 13:30:00,19.092,"99,200.7"
"20946485",2021-05-21 13:45:00,19.282,"99,200.7"
"20946485",2021-05-21 14:00:00,19.472,"99,200.7"
"20946485",2021-05-21 14:15:00,19.758,"99,200.7"
"20946485",2021-05-21 14:30:00,19.948,"99,200.7"
"20946485",2021-05-21 14:45:00,19.948,"99,200.7"
"20946485",2021-05-21 15:00:00,19.948,"99,200.7"
"20946485",2021-05-21 15:15:00,20.043,"99,200.7"
"20946485",2021-05-21 15:30:00,20.043,"99,200.7"
"20946485",2021-05-21 15:45:00,19.948,"99,200.7"
"20946485",2021-05-21 16:00:00,19.853,"99,200.7"
"20946485",2021-05-21 16:15:00,19.758,"99,200.7"
"20946485",2021-05-21 16:30:00,19.567,"99,200.7"
"20946485",2021-05-21 16:45:00,19.472,"99,200.7"
"20946485",2021-05-21 17:00:00,19.282,"99,200.7"
"20946485",2021-05-21 17:15:00,19.187,"99,200.7"
"20946485",2021-05-21 17:30:00,18.996,"99,200.7"
"20946485",2021-05-21 17:45:00,18.806,"99,200.7"
"20946485",2021-05-21 18:00:00,18.711,"99,200.7"
"20946485",2021-05-21 18:15:00,18.521,"99,200.7"
"20946485",2021-05-21 18:30:00,18.331,"99,200.7"
"20946485",2021-05-21 18:45:00,18.14,"99,200.7"
"20946485",2021-05-21 19:00:00,17.95,"99,200.7"
"20946485",2021-05-21 19:15:00,17.76,"99,200.7"
"20946485",2021-05-21 19:30:00,17.57,"99,200.7"
"20946485",2021-05-21 19:45:00,17.379,"93,689.5"
"20946485",2021-05-21 20:00:00,17.189,"93,689.5"
"20946485",2021-05-21 20:15:00,16.999,"93,689.5"
"20946485",2021-05-21 20:30:00,16.808,"93,689.5"
"20946485",2021-05-21 20:45:00,16.713,"93,689.5"
"20946485",2021-05-21 21:00:00,16.523,"93,689.5"
"20946485",2021-05-21 21:15:00,16.427,"93,689.5"
"20946485",2021-05-21 21:30:00,16.332,"93,689.5"
"20946485",2021-05-21 21:45:00,16.141,"93,689.5"
"20946485",2021-05-21 22:00:00,16.046,"93,689.5"
"20946485",2021-05-21 22:15:00,16.046,"93,689.5"
"20946485",2021-05-21 22:30:00,15.951,"93,689.5"
"20946485",2021-05-21 22:45:00,15.951,"93,689.5"
"20946485",2021-05-21 23:00:00,15.855,"93,689.5"
"20946485",2021-05-21 23:15:00,15.855,"93,689.5"
"20946485",2021-05-21 23:30:00,15.76,"93,689.5"
"20946485",2021-05-21 23:45:00,15.76,"93,689.5"
"20946485",2021-05-22 00:00:00,15.76,"93,689.5"
"20946485",2021-05-22 00:15:00,15.76,"93,689.5"
"20946485",2021-05-22 00:30:00,15.76,"93,689.5"
"20946485",2021-05-22 00:45:00,15.76,"93,689.5"
"20946485",2021-05-22 01:00:00,15.76,"93,689.5"
"20946485",2021-05-22 01:15:00,15.76,"93,689.5"
"20946485",2021-05-22 01:30:00,15.664,"93,689.5"
"20946485",2021-05-22 01:45:00,15.664,"93,689.5"
"20946485",2021-05-22 02:00:00,15.664,"93,689.5"
"20946485",2021-05-22 02:15:00,15.664,"93,689.5"
"20946485",2021-05-22 02:30:00,15.569,"93,689.5"
"20946485",2021-05-22 02:45:00,15.569,"93,689.5"
"20946485",2021-05-22 03:00:00,15.569,"93,689.5"
"20946485",2021-05-22 03:15:00,15.569,"93,689.5"
"20946485",2021-05-22 03:30:00,15.473,"93,689.5"
"20946485",2021-05-22 03:45:00,15.473,"93,689.5"
"20946485",2021-05-22 04:00:00,15.473,"93,689.5"
